track_id,year,key,key_confidence,time_signature,time_signature_confidence,mode,mode_confidence,end_of_fade_in,start_of_fade_out,energy,duration,danceability,tempo,loudness,top100
TRCWLAW128F422B9D4,2006,2,0.776,4,0.369,0,0.652,0,231.189,0,235.93751,0,97.682,-6.202,yes
TRCGQJE128F42AF429,2006,1,0.266,4,0.687,1,0.468,0.142,217.734,0,230.37342,0,133.704,-3.925,yes
TRCGAVX12903CFBC61,2003,7,0.236,4,0.641,1,0.331,0,202.577,0,209.21424,0,95,-1.831,yes
TRCGYOB128F92DFA37,2007,1,0.957,4,1,1,0.675,0.125,195.825,0,203.15383,0,121.929,-3.848,yes
TRCHMQK128F42742A0,2003,9,0.716,4,0.851,0,0.556,0,276.3,0,293.09342,0,95.091,-3.45,yes
TRCHGMG128F428EA87,2000,9,0.394,4,0.624,1,0.509,0.473,224.665,0,230.53016,0,96.123,-5.653,yes
TRCHHHC128F428A398,2002,0,0.688,4,0.981,1,0.685,0.462,331.68,0,347.03628,0,115.185,-11.598,yes
TRCHAJL128F9325737,2007,9,0.467,4,1,1,0.337,0.334,247.002,0,253.64853,0,123.998,-4.218,yes
TRCHNDS12903CBAE93,2007,11,0.191,4,0.377,1,0.252,0.107,175.386,0,179.9571,0,150.049,-3.402,yes
TRCCQAT12903CED283,2001,4,0.322,4,0.883,1,0.437,0.195,188.871,0,202.00444,0,144.15,-3.568,yes
TRCCUKH128F429CBD5,2007,0,0.306,4,0.591,0,0.503,0,192.418,0,203.59791,0,130.964,-2.306,yes
TRCCSPD128F4282347,2005,4,0.3,4,1,1,0.427,0.223,200.104,0,203.4673,0,115.06,-7.045,yes
TRCCKLL128F4296C2A,2001,10,0.072,4,0.245,0,0.249,0,263.605,0,286.4322,0,155.988,-5.736,yes
TRCRWHC128F92C260B,2009,0,0.515,4,0.151,1,0.326,2.519,185.162,0,191.68608,0,187.372,-4.139,yes
TRCRZOM128F92D630A,2008,5,0.461,5,0.346,1,0.395,0.09,178.341,0,199.05261,0,131.017,-3.582,yes
TRCRIPX128F92F3515,2006,0,0.65,4,0.988,1,0.789,0.241,262.734,0,276.58404,0,103.071,-9.433,yes
TRCRIWW128F1459DD0,2003,8,0.832,4,0.864,1,0.737,0.746,210.036,0,225.48853,0,131.674,-8.962,yes
TRCRAAM12903CCC098,2008,5,0.233,1,0,0,0.439,0.154,247.49,0,258.61179,0,113.947,-6.387,yes
TRCRTBQ128F148C3E7,2003,6,0.212,4,1,0,0.304,0.171,429.894,0,434.31138,0,124.979,-5.897,yes
TRCRJEP128F427708A,2001,5,0.348,1,0.996,0,0.472,0.566,324.151,0,335.46404,0,103.898,-2.524,yes
TRCBMXF128F93055B1,2009,7,0.395,4,0.705,1,0.646,0.212,222.772,0,238.70649,0,146.014,-4.504,yes
TRCBHDA128F42AC47A,2000,4,0.598,4,0,0,0.522,0,468.897,0,468.89751,0,130.018,-5.649,yes
TRCFHZI12903D01819,2010,0,0.406,4,0.351,0,0.514,7.866,256.859,0,273.21424,0,89.976,-8.642,yes
TRCFRBM128E0789B80,2004,4,0.489,4,0.937,1,0.461,0.171,240.089,0,251.29751,0,117.907,-4.231,yes
TRCFFVR128F145D6DF,1999,9,0.762,4,0.652,1,0.788,0.171,229.494,0,251.24526,0,139.583,-5.847,yes
TRCFTWU128F428DE24,2002,4,0.874,4,0.698,1,0.641,4.876,240.675,0,248.39791,0,140.025,-5.57,yes
TRCFLSZ128F425E9B2,2007,7,0.388,4,0.833,1,0.63,0,265.427,0,274.1024,0,161.628,-9.223,yes
TRCFEQF128F1456DAA,2001,11,0.23,4,0.779,1,0.407,0.084,221.048,0,221.04771,0,97.464,-3.898,yes
TRCFVMT128F4296BE6,2002,9,0.105,5,0.562,1,0.306,0.195,226.128,0,236.59057,0,83.853,-6.005,yes
TRCQGGK12903CC3616,2002,8,0.482,4,0.473,1,0.521,0.316,213.658,0,227.83955,0,140.184,-8.106,yes
TRCQFKQ128F93369F7,2009,1,0.434,4,0.759,1,0.5,0,380.18,0,394.44853,0,129.105,-6.482,yes
TRCQTSP128F1494D0F,2004,5,0.473,4,0.897,0,0.515,0.2,233.453,0,235.85914,0,90.107,-7.979,yes
TRCQDOK128F9327436,2006,10,0.323,4,0.197,1,0.281,0,239.02,0,243.46077,0,128.443,-12.991,yes
TRCZAKQ128E0785F5D,2002,0,0.089,1,0,1,0.299,0,255.449,0,265.66485,0,52.621,-5.568,yes
TRCICNG12903CAC448,2006,7,0.354,4,0.155,1,0.415,0,338.39,0,338.38975,0,127.992,-7.336,yes
TRCAQXK128F92EB3DA,2008,4,0.449,4,0.426,1,0.563,0.223,238.289,0,248.94649,0,151.844,-7.077,yes
TRCAVJZ12903CD6E12,2009,10,0.051,1,0.142,0,0.297,0.421,181.952,0,187.14077,0,132.474,-4.666,yes
TRCADQW128F4260C6D,2001,4,0.312,4,0.619,1,0.475,0,229.538,0,229.53751,0,156.53,-7.339,yes
TRCAXET128F42A4CB1,2004,0,0.717,4,1,1,0.649,0.189,266.135,0,280.34567,0,120.029,-6.337,yes
TRCNJRO128F92F0A25,2009,5,0.749,4,0.909,0,0.639,0.223,207.61,0,218.25261,0,120.946,-4.517,yes
TRCNVLA12903CF6052,2003,1,0,4,0.848,1,0,0.967,172.298,0,183.11791,0,112.991,-6.174,yes
TRCNKTQ128F4266766,1999,11,0.4,3,1,0,0.403,4.667,552.536,0,572.29016,0,86.666,-6.705,yes
TRCPLGY128F9320C1E,2008,9,0.849,4,0.996,0,0.661,0.136,223.028,0,232.80281,0,108.025,-6.492,yes
TRCPSEN128F4293E99,2004,3,0.304,4,0.274,0,0.338,0,245.359,0,261.69424,0,118.009,-5.182,yes
TRCPXWQ128F42ADF5A,2006,10,0.347,4,0.75,1,0.693,1.315,180.558,0,197.17179,0,100.024,-4.86,yes
TRCTBGL128F9359235,2008,11,0.679,3,0.408,1,0.719,0.363,190.2,0,196.41424,0,99.923,-9.059,yes
TRCTPAJ128F4237508,2003,10,0.129,4,1,1,0.455,0,211.453,0,219.19302,0,99.203,-5.93,yes
TRCTVFN128F148D0FD,1999,1,0.239,4,1,1,0.346,3.274,222.697,0,227.44771,0,123.159,-5.286,yes
TRCTXZB128F9310857,2006,1,0.469,4,0.737,0,0.371,0.386,245.58,0,251.61098,0,136.951,-5.207,yes
TRCTKZC128E0792658,2000,11,0.476,4,0.841,1,0.45,0.241,305.9,0,321.35791,0,146.239,-10.32,yes
TRCUWXB128F92D5C12,2008,7,0.565,4,0.695,1,0.603,9.369,200.493,0,208.56118,0,164.346,-5.228,yes
TRCUWGR128E079283F,2002,8,0.54,4,0.667,0,0.543,0.653,185.127,0,191.21587,0,98.109,-4.403,yes
TRCUFUI128F42857AA,2001,0,0.628,4,0.292,1,0.635,0.357,231.01,0,247.17016,0,160.629,-10.91,yes
TRCUULJ128F931FC63,2007,7,0.216,4,0.823,0,0.201,0,216.77,0,230.00771,0,150.114,-3.975,yes
TRCUEPI128F4278E10,1999,4,0.142,4,1,0,0.312,0,227.677,0,232.46322,0,90.587,-7.275,yes
TRCUDHV128F933082A,2004,5,0.799,3,0.771,1,0.617,0,202.281,0,207.43791,0,85.086,-11.495,yes
TRCUDTE128F92CAA08,2003,5,0.533,4,0,1,0.57,5.909,214.941,0,227.23873,0,150.004,-8.523,yes
TRCUXSU128F42AE9A1,2003,7,0.369,4,0.465,1,0.45,0.496,238.695,0,252.23791,0,76.798,-9.979,yes
TRCUKHR128F92DF656,2007,2,0.481,3,0.133,0,0.606,0.113,242.051,0,254.30159,0,123.651,-12.263,yes
TRCUKAI128F1484D85,2005,0,0.545,4,0.582,1,0.658,0.984,207.197,0,224.05179,0,87.925,-4.866,yes
TRCLZFC128E07928AC,2001,6,0.536,4,0.344,0,0.388,0.978,195.953,0,208.5873,0,125.997,-5.292,yes
TRCLIQV128F428B926,2005,4,0.028,4,0.639,1,0.318,0.258,224.856,0,228.85832,0,130.146,-4.326,yes
TRCLJDT128F92EF1CC,2000,4,0.201,4,0,0,0.29,0,245.586,0,250.33098,0,130.041,-10.299,yes
TRCLXTI128F932D0C9,2009,1,0.394,5,1,0,0.601,0.374,210.233,0,214.67383,0,97.341,-2.674,yes
TRCLYRC128F146E9A9,2003,7,0.61,4,1,1,0.651,0.2,198.867,0,210.59873,0,104.001,-5.323,yes
TRCEIOT128EF343596,2004,6,0.814,4,0,0,0.931,0,229.955,0,229.95546,0,147.107,-5.505,yes
TRCEEXA12903CED273,2007,5,0.439,4,1,0,0.572,0.549,192.087,0,202.97098,0,145,-4.332,yes
TRCEYLK128F425A46B,2003,0,0.751,1,0.906,1,0.589,4.545,228.757,0,252.23791,0,62.647,-5.892,yes
TRCJAHJ128E07815B6,2003,9,0.482,4,1,0,0.423,1.065,197.407,0,197.40689,0,118.008,-4.974,yes
TRCJNHM128F92C3172,2004,5,0.707,4,0.493,0,0.691,0,191.663,0,200.4371,0,88.872,-4.657,yes
TRCJUCQ12903CEB017,2003,4,0.445,3,0.769,0,0.488,1.175,214.802,0,231.67955,0,63.578,-3.764,yes
TRCJLMI128F149899C,1999,0,0.161,4,0.483,0,0.356,0.38,218.964,0,232.88118,0,85.134,-7.967,yes
TRCJJDK128F42A3E17,2003,2,0,4,0.725,1,0.172,0.264,198.031,0,200.88118,0,91.863,-2.845,yes
TRCSMIN128F9335655,2004,7,0.618,4,0.366,0,0.568,0.27,490.812,0,499.06893,0,128.996,-5.919,yes
TRCSRUC128F145F5D4,1999,7,0.601,4,0.128,1,0.703,0.282,243.403,0,257.25342,0,89.896,-5.669,yes
TRCSRYN128F92EB224,2006,6,0.847,4,1,0,0.799,0,219.765,0,228.62322,0,127.871,-5.851,yes
TRCSTKO12903C9A569,2006,0,0.369,4,0.998,1,0.442,0.131,188.697,0,194.01098,0,98.156,-4.88,yes
TRCSJTV12903CD2DC4,2009,5,0.34,4,0.411,0,0.456,0.256,186.085,0,191.55546,0,124.962,-3.942,yes
TRCSKUD12903CFAD9D,2009,10,0.007,4,0,0,0.22,0.218,181.47,0,191.73832,0,90.016,-6.922,yes
TRCVBOV12903CFE8DF,2010,7,0.733,4,0.822,1,0.674,0,230.429,0,243.59138,0,157.959,-3.881,yes
TRCVSDT128F424C631,2008,11,0.481,4,0.729,1,0.595,0.16,231.869,0,241.68444,0,163.901,-5.075,yes
TRCVVYK128F425AE08,2006,7,0.154,4,0.961,1,0.309,2.392,208.527,0,216.71138,0,93.423,-4.536,yes
TRCVYQM128F934B8A1,1999,10,0.018,4,0.256,0,0.186,0.508,224.531,0,227.68281,0,124.549,-7.362,yes
TRCDVNJ128F92FC6A4,2007,7,0.475,4,1,1,0.606,0.09,456.975,0,462.96771,0,140.109,-6.231,yes
TRCDDEA128F92E1F5F,2008,1,0.823,4,0.837,1,0.676,0.09,204.487,0,213.83791,0,142.9,-3.82,yes
TRCOPIU128F92EAA18,2007,7,0.588,4,0.572,1,0.446,0,244.895,0,249.52118,0,132.011,-6.841,yes
TRCOETJ128F14530AA,2004,11,0.239,4,1,0,0.255,0,190.066,0,190.06649,0,115.416,-6.892,yes
TRCXTQF128F931011D,2009,0,0.021,4,1,0,0.359,2.27,364.391,0,370.36363,0,126.92,-5.975,yes
TRCXXSA128F933627C,2004,5,0.307,4,0.519,0,0.398,0.171,199.558,0,219.92444,0,139.698,-7.68,yes
TRCXXLL12903D018B8,2003,10,0.143,4,0.383,1,0.57,0.287,214.152,0,228.91057,0,109.654,-12.406,yes
TRCKWGF12903CD2DCD,2010,0,0.019,4,0.919,1,0.298,0.23,260.232,0,264.35873,0,103.184,-5.441,yes
TRCKQJP128F429124F,2003,8,0.841,1,0.717,1,0.741,0,183.275,0,193.802,0,71.605,-9.034,yes
TRCKSVH128F9359228,2008,8,0.518,1,1,0,0.476,2.258,177.836,0,183.69261,0,100.042,-5.961,yes
TRCKODS128F9328DB8,2004,4,0.605,4,0.963,1,0.37,0.282,204.8,0,216.68526,0,102.144,-5.147,yes
TRCYTVT128F427F600,2006,6,0.618,4,0.179,1,0.461,0,442.331,0,442.33098,0,128.022,-5.078,yes
TRCYOOG128F425C1DC,2005,11,0.485,4,1,1,0.446,0.555,210.39,0,220.78649,0,120.066,-5.297,yes
TRCYOEE128E0786532,2004,2,0.16,4,1,0,0.268,0.398,201.05,0,212.97587,0,97.053,-5.354,yes
TRCYYBJ128F9330826,2004,0,0.719,5,0.584,1,0.601,0,217.269,0,226.37669,0,85.325,-6.773,yes
TREMGWF128F93369FD,2009,5,0.738,4,0.683,0,0.764,0.184,199.941,0,213.28934,0,135.019,-1.975,yes
TREMSHL128F92DFA54,2008,0,0.597,4,0,1,0.396,0.392,221.989,0,227.70893,0,131.938,-3.65,yes
TREMDLA128F4286AF4,2005,2,0.626,7,0.613,1,0.66,0.148,198.711,0,224.67873,0,85.984,-7.615,yes
TREWPLX128F92F4350,2008,7,0.259,4,0.429,1,0.365,0,254.589,0,254.58893,0,147.911,-4.889,yes
TREWTIO128F145497E,2000,10,0.491,4,1,1,0.395,0.119,274.901,0,284.86485,0,104.563,-4.357,yes
TREWLQN128F1459C83,2000,2,0.749,4,0.652,1,0.722,0.415,178.834,0,188.60363,0,153.323,-4.361,yes
TREWJXP12903CCE619,2008,4,0.639,3,1,1,0.698,4.4,235.224,0,244.97587,0,166.77,-8.204,yes
TREWOSH128F1476910,1999,0,0.568,4,0.822,1,0.705,0,329.038,0,329.03791,0,90.899,-5.032,yes
TREWXYM128F42AEB3F,2005,9,0.657,3,1,1,0.588,0.136,312.343,0,338.52036,0,77.853,-11.26,yes
TREGRUY128F148F051,2006,2,0.626,4,0.294,1,0.643,0.119,413.257,0,418.14159,0,145.508,-5.257,yes
TREGFYZ128F148ADEE,2000,6,1,4,0,1,0.847,0.316,174.138,0,190.85016,0,147.406,-5.538,yes
TREGURF128F92EAA17,2007,0,0.19,4,0.406,1,0.243,0,362.777,0,370.41587,0,136.04,-7.308,yes
TREGSON128F933ADCD,2004,9,0.142,4,0.717,1,0.399,2.061,295.149,0,305.26649,0,95.942,-6.352,yes
TRECBBF128F9355956,2008,0,0.679,4,0.862,0,0.812,0,310.462,0,315.32363,0,96.996,-5.702,yes
TRECXNY128F42BC249,2006,7,0.701,4,0.43,1,0.789,0,186.799,0,195.3171,0,123.95,-6.389,yes
TREBARY128F9341FEF,2005,0,0.12,4,0,1,0.561,0.273,183.246,0,189.20444,0,132.526,-15.135,yes
TREBSMM128F42BB62F,2003,9,0.347,4,0.459,1,0.422,0.514,245.081,0,256.20853,0,109.402,-7.305,yes
TREBSBB12903CB2074,2004,11,0.852,3,1,0,0.663,0.183,237.238,0,241.65832,0,86.664,-5.663,yes
TREBYXY128F148BE63,2003,1,0.218,4,1,1,0.513,0.502,232.722,0,238.91546,0,100.014,-4.381,yes
TREBYXE128F425EB7C,2005,5,0,4,0.357,0,0.207,0.084,220.247,0,223.11138,0,100.204,-3.283,yes
TREFAHD128F92FD700,2002,3,0.508,4,1,1,0.613,0,285.64,0,294.84363,0,107.745,-7.387,yes
TREFAUX128F9322922,2006,7,0.559,4,0.782,1,0.58,0,179.322,0,195.91791,0,100.035,-4.814,yes
TREFEUS128E078F7D5,2000,10,0.344,4,0,1,0.342,2.351,260.429,0,277.34159,0,124.098,-10.212,yes
TREQRTM128F933189C,2009,2,0.55,4,0.183,1,0.504,0.427,375.089,0,386.7424,0,127.983,-8.737,yes
TREQQTW128F92DC5DE,2006,0,0.224,4,0.494,1,0.543,0.183,174.666,0,187.32363,0,92.188,-4.349,yes
TREQNFM128F93165A8,2009,0,0.984,4,0.325,1,0.735,0.437,196.487,0,212.50567,0,91.956,-2.826,yes
TREQUAE128F42A6AE8,2003,2,0.556,4,1,1,0.499,0,223.98,0,236.5122,0,157.716,-7.174,yes
TREQLMX128F146555C,2001,1,0.441,4,0.703,1,0.432,0.235,216.567,0,229.22404,0,103.062,-4.302,yes
TREQLHP12903CCAB6E,2009,4,0.043,4,1,0,0.177,0,294.4,0,304.87465,0,156.982,-5.511,yes
TREQSTP128F9341D4A,2000,0,0.243,4,1,0,0.421,0.258,234.196,0,245.86404,0,122.018,-7.439,yes
TREZHWB12903CE1F3E,2009,6,0.934,4,0.833,0,0.687,0,233.691,0,233.69098,0,127.653,-5.837,yes
TREZRME128F9358B58,2002,7,0.231,1,1,1,0.317,0.351,270.385,0,283.84608,0,76.769,-5.043,yes
TREIHZT128F146E229,2004,11,0.352,4,0.947,1,0.642,1.122,211.615,0,215.66649,0,96.985,-6.522,yes
TREIKFM128F14886FE,2006,7,0.61,1,0,1,0.777,0.073,209.09,0,218.20036,0,111.977,-5.957,yes
TREABBZ128F9304894,2002,1,0,4,1,0,0,0.084,205.201,0,209.8673,0,104.967,-4.614,yes
TREAUXP128F9326BA3,2008,5,1,3,0.613,1,0.702,0.171,234.214,0,246.38649,0,160.866,-5.343,yes
TREAJBV12903CCDA96,2009,5,0.426,5,1,1,0.503,4.812,234.225,0,249.02485,0,110.96,-6.17,yes
TREAYMD128F4277401,2000,11,0,4,0.735,1,0.334,2.322,229.152,0,244.55791,0,97.018,-5.816,yes
TRENIFA128F425E917,2003,11,0.738,4,1,1,0.693,0,274.233,0,274.23302,0,123.548,-7.774,yes
TRENNGC128F1455E87,2003,4,1,3,0.494,1,0.684,0.328,235.752,0,247.50975,0,93.142,-9.423,yes
TRENTGL128E0780C8E,2002,8,0.536,4,1,1,0.712,0.241,294.255,0,307.51302,0,130.965,-7.387,yes
TRENDKK128F93553C3,2006,4,0.263,4,0.935,0,0.434,0.456,246.346,0,261.82485,0,92.078,-4.982,yes
TRENOSF128F14552A5,2005,10,1,4,0.263,0,0.884,0,274.541,0,282.64444,0,149.973,-6.95,yes
TREPGCE128E0791C5D,2002,9,0.448,4,0.979,0,0.519,0.363,230.296,0,243.90485,0,159.994,-6.334,yes
TREPBAM128F148ADE3,2003,7,0.94,4,0.666,1,0.799,3.524,232.083,0,244.58404,0,160.026,-6.365,yes
TREPNAK128F4298070,2003,2,0,4,1,1,0,0.206,192.023,0,206.39302,0,105.069,-7.118,yes
TREPOWV128F423CF11,2007,0,0,5,1,1,0,0,218.813,0,221.04771,0,93.313,-6.634,yes
TRETMNQ128F9323A27,2009,7,0.939,4,0.8,1,0.724,0.177,230.824,0,241.91955,0,145.048,-4.023,yes
TRETBHZ128F92CDAF6,2008,4,0.145,4,0.957,1,0.478,0,210.321,0,221.962,0,150.074,-4.692,yes
TRETQZT128F932F36A,2003,7,0.429,7,0.714,1,0.562,0,277.055,0,290.45506,0,73.561,-11.158,yes
TRETNEX128F427263A,2001,1,0.572,4,0.628,1,0.579,1.176,269.822,0,282.27873,0,113.993,-14.091,yes
TRETNLB128F92C7A40,2008,4,0.106,7,0.43,0,0.308,0.391,471.499,0,476.62975,0,124.187,-2.583,yes
TRETYEB128F4283EA6,2001,2,0.197,4,1,1,0.06,0.194,228.78,0,234.39628,0,96.136,-6.285,yes
TREUMKQ128F4284500,1999,2,0.302,4,0.613,1,0.425,3.698,254.177,0,259.52608,0,147.871,-12.761,yes
TREUMIQ128F4273C90,1999,9,0.185,4,0.205,1,0.188,0,313.338,0,313.33832,0,101.946,-3.853,yes
TREUCDE128F42623DA,1999,10,0.582,4,0.524,1,0.547,0.833,274.622,0,286.69342,0,93.876,-7.901,yes
TREUPYS12903CE453F,2009,6,0.534,4,1,1,0.423,0.162,188.999,0,197.53751,0,92.996,-5.246,yes
TREUDYW128F92FCDC1,2005,5,0.848,4,1,1,0.442,0.299,157.576,0,171.88526,0,109.896,-5.73,yes
TREUKIA12903CFBC03,2009,10,0.414,4,0.875,1,0.493,0.142,174.428,0,190.30159,0,157.902,-5.015,yes
TRELAHK128F4270405,1999,8,0.479,4,0.413,1,0.503,0.078,155.887,0,159.65995,0,140.797,-5.959,yes
TRELXWE128E0786312,2001,11,0.579,5,0.597,1,0.514,3.942,310.648,0,310.64771,0,125.303,-8.274,yes
TREEUQR12903CCDB3F,2006,7,0.641,4,0.926,1,0.645,0,208.039,0,208.03873,0,149.341,-11.805,yes
TREEVBP128F92EF186,2006,0,0.669,4,0.559,1,0.651,0.351,233.651,0,241.42322,0,130.98,-5.846,yes
TREJGKI12903CAC204,2004,0,0.493,4,0.876,1,0.44,0,234.284,0,241.18812,0,187.984,-6.855,yes
TREJROQ128F930DF3E,2009,2,0.409,4,0.746,1,0.441,0,204.713,0,208.74404,0,110.031,-5.59,yes
TREJUPW128F934B948,2006,4,0.52,3,0.941,0,0.546,6.13,231.026,0,231.02649,0,182.776,-5.482,yes
TRESCSX128F9308D7D,2005,7,0.036,4,0,1,0.377,0.27,697.969,0,703.9473,0,131.98,-6.025,yes
TRESAAR128F932A45D,2007,2,0.926,4,0.235,1,0.755,0.177,210.024,0,215.92771,0,128.929,-5.475,yes
TRESTCE128F427BF7D,2002,6,0.039,4,0.864,0,0.21,2.357,339.76,0,349.3873,0,124.971,-5.599,yes
TRESUQO128F932E1CC,2009,8,0.537,5,0.853,1,0.672,0,243.061,0,256.60036,0,80.258,-6.564,yes
TRESLPM12903D0035C,2009,7,0.058,4,0.931,1,0.228,0.206,203.714,0,206.65424,0,127.001,-6.887,yes
TRESELZ128F92CAA36,2008,6,0.668,4,0.29,0,0.412,0.142,223.138,0,229.56363,0,133.011,-4.659,yes
TREVBIB128F4296C43,2001,11,0.595,4,0.405,1,0.426,0,265.131,0,275.17342,0,155.996,-3.492,yes
TREVNSE128F4237478,2006,2,0.885,4,1,1,0.839,0.125,205.735,0,218.87955,0,216.109,-5.446,yes
TREVLRW128E0789A07,2004,4,0.582,5,1,1,0.555,0.38,215.533,0,228.10077,0,122.58,-6.319,yes
TREVDQG128F9324474,2003,11,0.332,4,0.087,0,0.42,0,195.082,0,205.5571,0,162.9,-5.788,yes
TREVODX128F424C62D,2008,8,0.323,4,0.712,0,0.231,0.496,190.72,0,190.71955,0,143.965,-3.709,yes
TREVYSN12903CCC092,2010,11,0.72,4,0.529,1,0.6,0.125,172.518,0,183.19628,0,127.967,-4.382,yes
TREDWEI128E078889E,2005,9,0.272,4,0.758,0,0.35,0.125,519.941,0,538.46159,0,125.989,-4.58,yes
TREDHHW128F92ED4B6,2001,0,0,4,1,1,0.225,0.172,230.917,0,235.85914,0,86.815,-5.862,yes
TREDEFZ128F92F744F,2009,7,0.648,4,1,1,0.643,0.345,162.058,0,169.37751,0,104.091,-3.307,yes
TREDXVE128F14649A6,2004,8,0.378,4,0.516,0,0.255,0,221.971,0,225.4624,0,95.956,-6.472,yes
TREOMYM128F9302970,2005,9,0.203,4,0.491,1,0.372,0,280.195,0,282.3571,0,85.002,-5.459,yes
TREONTF128F42BBAC2,2004,5,0.377,4,0.405,0,0.405,0,196.365,0,216.2673,0,100.066,-7.336,yes
TREONWH128F4263E36,2001,9,0.45,3,1,0,0.5,0,171.508,0,179.82649,0,100.275,-5.514,yes
TREOVLI128F4242DF2,2003,6,0.422,4,0.872,1,0.487,0.131,226.731,0,238.44526,0,123.031,-4.571,yes
TREXWVJ128F93147C8,2003,3,0.53,4,1,0,0.483,0,236.211,0,249.20771,0,98.079,-5.594,yes
TREXALQ128E0789B81,2002,9,0.251,4,0.009,1,0.422,0.241,275.273,0,291.7873,0,166.015,-8.896,yes
TREXDKC128F1459CD9,2007,8,0.654,4,1,0,0.676,3.855,231.457,0,239.28118,0,102.182,-6.977,yes
TREXDTF12903CA528F,2007,7,0.353,4,0.414,1,0.49,3.918,274.187,0,284.70812,0,141.856,-4.557,yes
TREKRVI128E0791F88,2003,0,0.236,4,0,0,0.532,0,183.49,0,189.33506,0,95.335,-3.572,yes
TREKRUW128F92CBA88,2005,8,0.591,4,1,0,0.457,0.113,198.565,0,201.19465,0,99.05,-8.936,yes
TREKRKR128F930797C,2001,11,0.184,4,1,1,0.266,0.229,201.596,0,214.56934,0,105.515,-4.611,yes
TREKZUM128F429FC76,2007,3,0.298,4,0,0,0.512,7.297,190.996,0,208.40444,0,155.046,-13.462,yes
TREYRFV128E07928D6,2003,10,0.648,4,0.992,0,0.516,0,246.375,0,249.52118,0,170.516,-3.14,yes
TREYQXR128F4260C75,2006,7,0.712,4,1,1,0.666,0,244.741,0,244.74077,0,112.744,-7.271,yes
TREYQOL128F933083A,2009,6,0.008,4,0.298,0,0.273,0.363,171.642,0,180.4273,0,129.142,-4.45,yes
TREYALU128F933BBB7,2009,4,0.708,4,0.899,1,0.527,0.113,206.994,0,215.53587,0,116.993,-6.696,yes
TREYOXS128F42AF3E2,2005,2,0.271,4,0.476,1,0.352,0.351,246.23,0,252.52526,0,145.686,-4.581,yes
TRFMRMN128F92F276C,2008,7,0.546,4,0.665,1,0.6,9.369,200.51,0,208.56118,0,164.348,-5.273,yes
TRFMFCH128F425B769,2002,2,0.482,3,1,1,0.403,0,295.044,0,298.84036,0,200.299,-3.823,yes
TRFMPOR128E0783E32,2004,7,0.488,4,1,0,0.615,0,226.905,0,246.90893,0,127.148,-10.129,yes
TRFWWKE128F92EA078,2004,7,0.416,4,0.202,1,0.654,0.908,203.796,0,209.44934,0,130.863,-6.155,yes
TRFWWAL128F92FCF0E,2000,11,0.679,4,1,0,0.598,0,370.097,0,377.99138,0,163.022,-6.62,yes
TRFWRXM128F146E220,2006,7,0.551,4,0.833,0,0.487,0.734,224.85,0,238.21016,0,132.246,-5.023,yes
TRFWIPZ128E078A4A7,2004,5,0.148,4,0.796,1,0.485,0,202.997,0,202.9971,0,94.983,-6.863,yes
TRFWASP128F426BD5B,2003,11,0.41,1,0.02,0,0.48,0.16,195.17,0,207.46404,0,162.864,-5.52,yes
TRFWAXG128F92F3FFF,2007,2,0.119,3,0.305,1,0.145,0.177,483.213,0,508.65587,0,129.995,-6.762,yes
TRFGMJN128F92F15C7,2003,4,0.831,4,0.492,1,0.638,0.13,224.502,0,241.81506,0,102.966,-4.516,yes
TRFGWOW12903CF14C3,2009,7,0.929,4,0.771,1,0.643,0.165,217.855,0,227.39546,0,93.042,-4.814,yes
TRFGBFH128F92DFA4D,2008,7,0.526,4,0,1,0.597,0.334,246.602,0,249.96526,0,129,-4.366,yes
TRFGAGX12903CC5BE2,2009,2,0.061,4,0.924,1,0.472,0,206.431,0,209.81506,0,145.499,-7.436,yes
TRFGXLG128F4247F3E,2003,6,0.217,4,1,0,0.516,0.2,260.452,0,275.56526,0,202.021,-4.496,yes
TRFHGXW128F1479BF7,2006,11,0.565,4,1,1,0.471,0.345,213.182,0,221.70077,0,103.955,-11.311,yes
TRFHSUI128F92ED70E,2002,5,0.885,4,0.324,1,0.752,0.403,319.399,0,319.39873,0,133.911,-7.061,yes
TRFHSBZ128EF343BEA,2006,8,0.33,4,0.818,1,0.398,3.14,206.733,0,214.15138,0,119.983,-6.174,yes
TRFHVTT12903CF7CD9,2005,8,1,4,0.267,1,0.83,0,232.809,0,239.04608,0,120.947,-4.127,yes
TRFCCTP128F93098D1,2008,4,0.727,4,0.757,1,0.477,0,210.729,0,210.72934,0,155.993,-3.044,yes
TRFCOTF128F93098C0,2008,11,0.049,4,0.949,1,0.388,0,255.059,0,255.05914,0,135.033,-2.796,yes
TRFRFTB128F145FB46,2002,6,0.524,4,1,0,0.508,2.096,286.436,0,297.56036,0,122.049,-3.802,yes
TRFRLNA128F145F7F7,2002,1,0.851,4,0.738,1,0.743,0.403,202.751,0,210.80771,0,95.121,-7.943,yes
TRFROET128F148CF1F,1999,7,0.633,4,0.594,1,0.694,0.328,208.927,0,221.70077,0,84.464,-8.013,yes
TRFBMQQ128F42BA951,2005,10,0.813,5,0.942,0,0.579,0.227,192.697,0,209.89342,0,142.603,-7.542,yes
TRFBBYV12903CC4A0F,2008,6,0.923,4,0.467,1,0.693,0.409,219.225,0,231.23546,0,129.977,-8.205,yes
